date,code,name,ret_3d_pct,ret_5d_pct,ma20_deviation_pct,rsi,volume_ratio,opportunity_rank_score,short_score,sector_1d_return,sector_3d_return,sector_5d_return,sector_10d_return,sector_rank,t3,t5
20260803,600236,桂冠电力,1.19,4.64,5.8,57.2,1.07,,79.75,-0.132,-1.822,-6.224,-11.701,53.0,-0.81,-1.54
20260803,000690,宝新能源,-1.572,1.623,5.1,65.5,1.24,,76.5,-0.132,-1.822,-6.224,-11.701,53.0,-3.4,-2.8
20260803,600885,宏发股份,5.209,2.553,4.4,56.3,1.07,,74.75,,,,,,-1.22,-1.92
20260803,600428,中远海特,3.938,8.302,12.4,69.1,0.79,,63.5,,,,,,5.73,2.64
20260803,002199,东晶电子,-8.14,11.212,4.6,53.6,2.52,,78.5,,,,,,9.33,9.8
20260803,300628,亿联网络,2.535,3.209,6.7,72.2,1.14,,77.0,,,,,,1.2,2.17
20260803,600674,川投能源,-0.064,1.487,3.4,69.6,0.75,,68.75,-0.132,-1.822,-6.224,-11.701,53.0,-4.27,-4.02
20260803,603558,健盛集团,-0.235,0.793,4.7,64.7,1.2,,76.5,,,,,,-0.54,-0.62
20260803,000333,美的集团,-1.276,2.104,3.0,66.9,1.13,,79.25,2.21,1.158,-2.402,-4.031,23.0,-0.78,-0.8
20260803,600060,海信视像,-0.411,-0.634,1.5,52.4,1.12,,73.25,4.098,2.739,1.078,-0.759,6.0,-4.36,-2.33
20260803,002606,大连电瓷,-1.091,2.619,7.6,56.3,1.38,,74.75,1.364,-2.803,-6.381,-8.169,31.0,-2.03,0.54
20260803,600872,中炬高新,2.487,8.548,7.6,74.6,1.1,,74.5,,,,,,-4.37,-2.88
20260803,605098,行动教育,1.292,0.474,4.8,62.7,1.21,,76.5,,,,,,-0.65,2.25
20260803,688146,中船特气,-17.658,-12.968,-6.4,49.9,1.27,,48.75,6.316,8.268,14.864,23.942,1.0,23.2,30.12
20260803,002762,金发拉比,8.068,10.362,13.4,68.0,1.42,,71.25,,,,,,7.01,6.0
20260803,300453,三鑫医疗,1.237,4.136,3.4,58.4,1.45,,74.5,-1.191,-1.369,-5.156,-3.919,72.0,0.86,4.07
20260803,688071,华依科技,7.514,9.418,12.5,69.3,1.01,,69.0,,,,,,-5.97,-8.92
20260803,002258,利尔化学,-0.136,1.872,5.3,61.1,1.46,,81.5,,,,,,-1.45,-0.21
20260803,000636,风华高科,9.366,17.45,2.9,41.5,1.6,,73.62,,,,,,16.51,23.35
20260803,688260,昀冢科技,9.242,22.315,11.6,52.4,1.51,,75.75,4.073,-2.541,-2.395,-1.534,7.0,12.71,21.04
20260803,600900,长江电力,0.415,2.469,2.8,62.1,0.95,,70.25,-0.132,-1.822,-6.224,-11.701,53.0,-3.95,-2.91
20260803,600886,国投电力,0.068,3.519,4.2,68.5,0.78,,68.75,-0.132,-1.822,-6.224,-11.701,53.0,-2.38,-3.13
20260803,600025,华能水电,1.2,2.326,2.3,62.4,0.72,,67.25,-0.132,-1.822,-6.224,-11.701,53.0,-3.66,-3.75
20260803,300534,陇神戎发,-4.088,-5.589,12.4,57.5,1.27,,76.75,,,,,,13.48,20.94
20260803,600901,江苏金租,-1.075,-1.679,1.2,64.9,1.03,,72.75,,,,,,-0.47,1.24
20260803,300408,三环集团,4.693,2.178,1.5,46.1,1.13,,69.5,,,,,,13.39,13.3
20260803,688777,中控技术,16.108,9.295,0.6,44.9,1.18,,69.88,,,,,,11.53,9.93
20260803,002440,闰土股份,-4.765,9.068,11.7,65.2,1.09,,74.0,,,,,,0.31,6.69
20260803,603980,吉华集团,-2.353,12.352,7.6,59.6,1.78,,81.25,,,,,,1.04,3.43
20260803,601677,明泰铝业,1.883,5.472,5.0,59.1,0.86,,64.75,-0.357,-4.629,-6.661,-9.253,60.0,0.65,3.51
20260803,688585,上纬新材,19.846,27.598,13.4,57.1,1.37,,69.88,,,,,,8.01,7.16
20260803,300234,开尔新材,9.011,21.648,3.8,39.3,0.99,,62.0,0.439,-2.316,-4.326,-5.014,42.0,3.38,3.16
20260804,300093,金刚光伏,20.747,11.985,14.9,61.5,1.16,,71.5,,,,,,-2.14,-3.74
20260804,603261,立航科技,20.819,12.554,4.0,45.3,0.93,,65.38,,,,,,-0.49,-0.85
20260804,002768,国恩股份,21.57,12.89,4.2,43.1,0.96,,53.38,,,,,,10.38,11.06
20260804,603976,正川股份,10.004,2.854,3.5,47.2,0.75,,62.38,-1.191,-1.369,-5.156,-3.919,72.0,8.85,5.8
20260804,605198,安德利,9.463,4.019,3.8,50.7,1.21,,75.12,,,,,,15.12,20.78
20260804,003013,地铁设计,13.187,6.97,13.2,57.9,0.81,,67.0,-0.06,-2.042,-4.988,-6.75,50.0,6.44,-3.05
20260804,601233,桐昆股份,0.544,4.575,3.8,60.9,0.9,,64.25,,,,,,7.58,9.09
20260804,002925,盈趣科技,6.11,1.744,5.5,50.3,0.89,,67.25,4.073,-2.541,-2.395,-1.534,7.0,4.88,4.97
20260804,300214,日科化学,4.98,-6.643,14.8,55.7,1.2,,76.75,0.667,-1.548,-4.361,-2.907,36.0,-3.83,-0.38
20260804,300506,名家汇,20.16,11.481,4.6,50.4,0.78,,56.25,-0.06,-2.042,-4.988,-6.75,50.0,-5.2,-11.41
20260804,601678,滨化股份,2.703,-0.615,9.7,67.5,1.04,,77.0,,,,,,13.73,10.92
20260804,603110,东方材料,3.029,6.499,5.1,41.6,0.82,,65.75,,,,,,10.32,12.48
20260804,603156,养元饮品,19.946,21.872,12.7,55.8,1.11,,72.0,,,,,,8.65,11.98
20260804,000703,恒逸石化,-1.745,3.072,5.6,60.0,0.85,,69.25,,,,,,13.89,12.54
20260804,603679,华体科技,22.893,20.089,21.3,65.9,1.35,,76.25,,,,,,4.44,4.16
20260804,002415,海康威视,8.45,6.89,9.2,73.2,1.15,,77.0,,,,,,-3.02,-5.29
20260804,002832,比音勒芬,-1.938,-0.197,11.3,65.9,1.64,,77.75,,,,,,-2.76,3.67
20260804,603259,药明康德,12.647,14.9,12.6,60.0,0.97,,66.5,-1.392,2.134,1.761,6.499,78.0,7.54,11.29
20260804,000518,四环生物,11.594,9.375,3.6,47.0,0.56,,58.75,,,,,,6.92,8.21
20260804,603317,天味食品,-0.533,8.188,6.6,62.3,1.19,,72.0,,,,,,-5.34,-3.2
20260804,600919,江苏银行,-3.046,-0.951,0.2,50.3,1.1,,75.75,,,,,,0.69,1.82
20260804,601939,建设银行,-7.931,-5.075,-1.4,51.8,1.33,,57.5,,,,,,-0.2,1.39
20260804,002948,青岛银行,-3.39,-1.042,0.6,52.1,1.16,,75.75,,,,,,-0.18,0.88
20260804,601168,西部矿业,4.256,3.663,10.9,65.0,0.91,,66.5,,,,,,11.29,1.32
20260804,688253,英诺特,3.759,-1.96,1.6,45.2,0.9,,65.75,,,,,,25.08,17.07
20260804,603519,立霸股份,8.791,12.34,5.7,56.2,0.97,,61.75,,,,,,-0.95,-0.82
20260804,002216,三全食品,-4.176,-1.683,0.1,47.3,1.21,,73.0,,,,,,0.39,0.47
20260804,600971,恒源煤电,0.127,3.67,3.5,49.4,0.88,,69.75,,,,,,4.21,7.66
20260804,601339,百隆东方,0.245,1.998,4.3,47.1,0.8,,67.25,,,,,,-0.49,-3.2
20260804,002350,北京科锐,12.78,3.926,3.7,52.6,0.62,,60.5,1.364,-2.803,-6.381,-8.169,31.0,8.55,-1.25
20260804,000429,粤高速Ａ,0.586,-4.65,0.1,55.3,1.15,,57.5,,,,,,3.42,-3.2
20260804,002142,宁波银行,-4.255,-1.006,-0.0,49.4,1.03,,55.0,,,,,,0.03,2.13
20260804,603228,景旺电子,18.012,8.328,11.1,64.2,1.02,,74.0,3.977,-2.711,3.54,5.061,8.0,25.69,18.19
20260804,600483,福能股份,-0.912,0.092,1.1,54.7,0.72,,67.75,,,,,,-2.59,-3.14
20260804,601000,唐山港,-2.444,3.011,5.4,71.3,1.38,,81.5,,,,,,-2.3,-3.14
20260804,000608,阳光股份,16.844,6.119,5.5,48.8,0.92,,72.25,-0.389,-2.609,-6.888,-8.8,61.0,9.45,17.07
20260804,000739,普洛药业,10.49,13.146,11.6,58.4,0.76,,64.0,,,,,,4.32,-0.18
20260804,600546,山煤国际,-1.283,1.568,0.4,50.4,0.95,,63.88,,,,,,6.55,7.28
20260804,600750,华润江中,-1.066,2.728,2.8,55.1,0.99,,70.75,,,,,,-4.1,-4.61
20260804,001872,招商港口,0.045,4.174,3.8,58.0,0.79,,66.75,,,,,,-1.86,-1.13
20260804,601665,齐鲁银行,-2.987,-0.963,0.3,49.0,1.05,,73.25,,,,,,0.81,0.97
20260804,002563,森马服饰,-3.616,2.68,6.3,61.9,1.33,,76.75,,,,,,-1.96,-0.82
20260804,603373,安邦护卫,14.121,12.469,8.7,65.9,0.73,,66.5,,,,,,3.1,9.24
20260804,300001,特锐德,7.505,8.082,7.3,61.0,0.82,,67.0,,,,,,-2.28,-0.83
20260804,600285,羚锐制药,-2.811,1.558,1.1,49.0,0.95,,60.25,,,,,,-2.28,-0.92
20260804,000582,北部湾港,0.959,2.766,8.2,67.4,1.2,,76.75,,,,,,0.08,5.12
20260804,301273,瑞晨环保,-5.115,-11.015,3.5,58.3,0.86,,61.75,,,,,,5.81,14.09
20260804,600236,桂冠电力,3.551,11.581,5.3,57.0,1.03,,74.75,-0.132,-1.822,-6.224,-11.701,53.0,-1.82,-3.0
20260804,600885,宏发股份,5.277,9.105,6.2,64.0,1.08,,72.0,,,,,,-2.51,-3.66
20260804,600428,中远海特,5.464,6.434,12.7,71.7,0.74,,63.5,,,,,,3.2,-1.3
20260804,002955,鸿合科技,3.14,-2.539,3.7,62.5,0.78,,61.88,,,,,,7.58,9.19
20260804,002199,东晶电子,-4.986,11.175,14.3,59.4,2.59,,78.25,,,,,,4.01,3.25
20260804,300628,亿联网络,1.459,3.39,7.0,62.2,1.18,,77.0,,,,,,-0.38,0.18
20260804,600674,川投能源,-2.66,-2.289,0.7,55.4,0.71,,57.25,-0.132,-1.822,-6.224,-11.701,53.0,-2.35,-0.72
20260804,603558,健盛集团,-3.014,-2.864,3.0,57.7,1.14,,74.75,,,,,,0.48,1.83
20260804,000333,美的集团,-4.283,-0.269,1.8,59.3,1.15,,78.25,2.21,1.158,-2.402,-4.031,23.0,-1.76,0.73
20260804,600060,海信视像,-1.971,-1.088,0.5,52.0,1.13,,57.5,4.098,2.739,1.078,-0.759,6.0,-4.25,0.91
20260804,002606,大连电瓷,1.56,8.4,10.2,62.8,1.39,,71.25,1.364,-2.803,-6.381,-8.169,31.0,-1.64,-0.27
20260804,600872,中炬高新,-0.252,3.768,5.3,63.3,1.08,,74.25,,,,,,-3.12,-2.62
20260804,605098,行动教育,6.731,6.825,9.2,68.6,1.43,,76.75,,,,,,-5.1,-3.22
20260804,688105,诺唯赞,8.143,2.841,4.8,48.7,0.88,,61.75,,,,,,26.82,23.76
20260804,300453,三鑫医疗,-1.538,0.524,1.0,47.7,1.67,,74.5,-1.191,-1.369,-5.156,-3.919,72.0,0.1,-1.68
20260804,002258,利尔化学,-9.147,4.626,5.0,55.9,1.5,,83.5,,,,,,-2.49,-1.52
20260804,000636,风华高科,7.584,25.793,8.3,49.8,1.58,,72.5,,,,,,11.03,25.43
20260804,688260,昀冢科技,-2.733,35.575,15.0,51.9,1.56,,78.25,4.073,-2.541,-2.395,-1.534,7.0,13.29,30.25
20260804,600886,国投电力,-2.681,-0.48,2.3,59.6,0.73,,67.75,-0.132,-1.822,-6.224,-11.701,53.0,-2.13,-1.79
20260804,600025,华能水电,-1.972,-0.301,0.1,54.5,0.71,,57.25,-0.132,-1.822,-6.224,-11.701,53.0,-2.72,-1.61
20260804,300534,陇神戎发,-1.421,-7.509,14.0,58.0,1.13,,74.5,,,,,,25.42,19.85
20260804,300408,三环集团,14.891,19.984,8.7,53.2,1.15,,68.75,,,,,,8.05,10.31
20260804,688777,中控技术,23.639,25.993,8.6,53.6,1.27,,74.75,,,,,,3.69,-1.02
20260804,002440,闰土股份,-6.525,2.823,8.5,60.2,1.05,,77.0,,,,,,4.66,2.84
20260804,603980,吉华集团,6.635,3.846,8.8,59.1,1.74,,81.25,,,,,,1.64,1.19
20260804,688585,上纬新材,14.856,26.288,16.8,57.4,1.34,,74.25,,,,,,8.75,7.21
20260804,000719,中原传媒,-0.935,1.435,4.6,70.5,1.09,,71.75,,,,,,-4.03,-3.56
20260804,000423,东阿阿胶,-1.159,5.0,6.8,70.6,1.31,,79.25,,,,,,-2.2,-1.79
20260804,603311,金海高科,12.094,9.394,3.7,47.0,0.81,,63.5,,,,,,7.96,4.64
20260804,300939,秋田微,28.182,21.418,8.3,45.2,1.01,,70.62,,,,,,13.23,15.14
20260804,600160,巨化股份,4.393,7.57,1.2,47.5,0.76,,59.0,,,,,,5.41,2.8
20260804,688322,奥比中光-W,32.758,20.783,5.7,45.1,1.19,,71.0,,,,,,5.55,7.91
20260804,688131,皓元医药,6.09,15.139,3.9,40.8,0.86,,63.88,-1.392,2.134,1.761,6.499,78.0,16.67,17.28
20260805,300093,金刚光伏,4.586,9.872,11.7,60.8,1.18,,69.0,,,,,,1.61,-0.04
20260805,603261,立航科技,12.712,14.786,7.1,53.6,1.07,,70.62,,,,,,-3.32,2.38
20260805,002768,国恩股份,21.619,19.556,11.3,51.9,1.07,,67.62,,,,,,5.82,8.3
20260805,603976,正川股份,9.727,8.273,7.5,53.8,0.74,,62.0,-1.191,-1.369,-5.156,-3.919,72.0,3.96,4.26
20260805,605198,安德利,7.812,9.368,12.4,59.7,1.11,,69.5,,,,,,12.67,9.2
20260805,003013,地铁设计,5.324,6.433,12.7,56.0,0.91,,67.0,-0.06,-2.042,-4.988,-6.75,50.0,1.61,1.83
20260805,601233,桐昆股份,2.634,3.14,7.3,68.8,0.89,,67.0,,,,,,6.36,1.7
20260805,002354,天娱数科,21.659,27.948,12.5,49.6,1.07,,69.5,,,,,,4.76,6.76
20260805,002925,盈趣科技,7.362,2.982,8.4,53.9,0.81,,70.0,4.073,-2.541,-2.395,-1.534,7.0,0.09,0.86
20260805,300214,日科化学,13.174,-2.0,14.6,60.1,1.13,,74.0,0.667,-1.548,-4.361,-2.907,36.0,-3.23,-6.15
20260805,300506,名家汇,6.957,18.269,6.4,52.5,0.75,,67.0,-0.06,-2.042,-4.988,-6.75,50.0,-17.31,-14.72
20260805,601678,滨化股份,5.246,0.761,11.6,69.3,0.95,,66.5,,,,,,13.61,9.33
20260805,603156,养元饮品,16.37,20.669,13.3,64.7,1.17,,69.0,,,,,,12.22,11.18
20260805,688646,逸飞激光,20.557,16.309,10.1,50.7,1.03,,69.5,,,,,,6.72,-0.49
20260805,000703,恒逸石化,1.865,5.064,8.8,67.4,0.94,,69.5,,,,,,11.53,5.21
20260805,002141,贤丰控股,0.536,-10.635,3.0,47.2,1.13,,59.0,3.977,-2.711,3.54,5.061,8.0,21.96,26.68
20260805,600563,法拉电子,3.514,4.414,5.5,57.8,0.82,,67.25,,,,,,-3.22,-5.01
20260805,002415,海康威视,2.098,7.555,8.1,71.7,1.11,,77.0,,,,,,-1.71,-4.25
20260805,688690,纳微科技,10.692,6.519,5.3,56.5,0.88,,67.25,,,,,,14.52,15.84
20260805,002832,比音勒芬,-0.385,6.631,12.4,70.6,1.37,,76.25,,,,,,0.43,1.4
20260805,603012,创力集团,7.435,8.647,5.8,56.4,0.93,,62.88,1.688,-0.85,-3.903,-4.284,27.0,-5.57,4.18
20260805,688057,金达莱,18.642,8.659,8.6,58.0,0.84,,65.0,,,,,,10.82,4.62
20260805,603466,风语筑,11.459,19.038,4.9,42.5,1.07,,73.25,,,,,,0.45,11.04
20260805,002458,益生股份,2.755,4.556,3.3,50.6,0.66,,64.25,,,,,,11.37,14.16
20260805,000518,四环生物,7.756,8.659,4.6,50.8,0.61,,64.25,,,,,,4.82,8.12
20260805,603317,天味食品,-2.177,1.16,5.7,63.0,1.04,,69.88,,,,,,-1.28,-1.82
20260805,600919,江苏银行,-1.944,-0.172,1.2,60.6,1.07,,75.25,,,,,,1.55,0.34
20260805,688253,英诺特,5.617,5.395,8.8,52.3,0.97,,70.0,,,,,,17.34,8.36
20260805,603519,立霸股份,2.153,6.676,4.1,51.9,1.0,,79.75,,,,,,5.56,0.78
20260805,688710,益诺思,8.693,-0.642,2.5,50.8,0.6,,57.25,-1.392,2.134,1.761,6.499,78.0,14.32,18.66
20260805,600971,恒源煤电,0.0,0.894,2.9,51.5,0.84,,68.25,,,,,,8.35,6.68
20260805,601339,百隆东方,5.507,4.851,6.9,61.2,0.85,,64.5,,,,,,-4.65,-4.17
20260805,688115,思林杰,19.232,17.391,13.0,54.4,0.86,,64.5,,,,,,4.56,11.48
20260805,300878,维康药业,10.456,16.896,4.8,39.3,0.85,,63.25,,,,,,3.97,10.34
20260805,603162,海通发展,2.849,1.359,5.0,59.6,0.75,,62.38,,,,,,13.32,1.61
20260805,603228,景旺电子,7.937,4.182,7.8,58.2,1.0,,69.75,3.977,-2.711,3.54,5.061,8.0,24.74,27.61
20260805,601000,唐山港,-2.062,-0.419,3.9,69.9,1.34,,81.5,,,,,,-2.73,-3.77
20260805,603127,昭衍新药,11.459,5.371,1.3,39.9,0.79,,55.75,-1.392,2.134,1.761,6.499,78.0,12.34,8.83
20260805,600985,淮北矿业,-0.728,-2.216,1.2,50.7,0.92,,68.25,,,,,,12.4,7.6
20260805,600267,海正药业,3.713,1.436,2.5,50.2,0.73,,57.25,,,,,,18.08,16.75
20260805,000739,普洛药业,8.21,5.905,9.3,54.6,0.89,,70.0,,,,,,4.35,0.27
20260805,001872,招商港口,-0.858,1.386,2.2,56.8,0.65,,62.75,,,,,,1.23,-1.14
20260805,002563,森马服饰,-1.449,-0.488,5.7,63.8,1.24,,76.5,,,,,,0.82,-2.77
20260805,603373,安邦护卫,17.523,12.381,11.5,67.2,0.93,,66.5,,,,,,4.93,8.6
20260805,300001,特锐德,2.051,4.829,5.6,63.1,0.85,,71.75,,,,,,-1.45,2.31
20260805,000582,北部湾港,4.029,4.789,9.7,74.8,1.28,,76.75,,,,,,3.43,1.4
20260805,000951,中国重汽,-5.127,-5.209,0.5,56.7,1.17,,68.25,,,,,,-0.09,-3.16
20260805,301273,瑞晨环保,-0.225,-9.021,3.8,61.7,0.88,,61.25,,,,,,7.37,11.48
20260805,600236,桂冠电力,2.865,1.923,4.9,60.0,1.0,,74.25,-0.132,-1.822,-6.224,-11.701,53.0,-2.51,-5.37
20260805,600885,宏发股份,2.225,6.828,6.0,63.7,1.11,,72.0,,,,,,-3.16,-4.94
20260805,002955,鸿合科技,6.899,3.938,9.9,74.5,0.72,,61.5,,,,,,5.94,7.18
20260805,300628,亿联网络,1.362,3.031,5.7,65.6,1.18,,79.25,,,,,,2.35,-0.38
20260805,603558,健盛集团,-1.162,0.157,4.3,68.5,1.08,,72.38,,,,,,0.0,-4.04
20260805,000333,美的集团,-2.432,-1.77,1.8,64.5,1.05,,59.5,2.21,1.158,-2.402,-4.031,23.0,-0.23,-1.36
20260805,002606,大连电瓷,-1.476,0.205,7.2,62.2,1.28,,70.5,1.364,-2.803,-6.381,-8.169,31.0,1.44,0.55
20260805,600872,中炬高新,-2.905,0.102,4.2,61.8,0.99,,66.75,,,,,,-0.51,-2.09
20260805,301053,远信工业,1.746,1.543,3.5,54.2,1.05,,70.38,,,,,,-4.65,-3.18
20260805,605098,行动教育,0.837,4.425,6.6,69.6,1.54,,73.88,,,,,,1.39,-0.94
20260805,603990,麦迪科技,5.402,-1.443,4.2,50.0,1.19,,71.0,2.089,-1.951,-7.167,-7.44,24.0,24.95,31.26
20260805,300453,三鑫医疗,-1.951,-1.546,0.4,45.5,1.72,,72.0,-1.191,-1.369,-5.156,-3.919,72.0,1.68,-0.73
20260805,688071,华依科技,-3.437,3.232,7.9,61.5,1.19,,74.5,,,,,,-1.15,4.65
20260805,002258,利尔化学,-8.05,-0.612,4.1,61.3,1.47,,79.0,,,,,,-0.89,-2.87
20260805,600886,国投电力,-3.121,-2.857,0.1,55.5,0.7,,57.25,-0.132,-1.822,-6.224,-11.701,53.0,-0.42,-2.23
20260805,300534,陇神戎发,-0.874,3.028,14.7,57.0,1.1,,74.5,,,,,,19.4,18.57
20260805,002440,闰土股份,-4.814,-4.326,9.4,65.3,0.98,,69.5,,,,,,7.02,2.47
20260805,603980,吉华集团,2.121,-0.882,8.0,62.6,1.34,,79.25,,,,,,3.28,7.45
20260805,300234,开尔新材,12.186,17.522,12.7,50.7,0.72,,57.12,0.439,-2.316,-4.326,-5.014,42.0,-2.14,-1.6
20260805,000423,东阿阿胶,-0.677,0.836,5.3,64.2,1.22,,81.5,,,,,,-0.31,-2.32
20260805,603311,金海高科,10.605,12.281,7.3,54.2,0.86,,63.12,,,,,,7.11,6.25
20260805,300939,秋田微,24.923,29.299,11.8,52.7,1.02,,69.5,,,,,,9.35,14.68
20260805,600160,巨化股份,9.033,10.176,5.8,59.6,0.82,,65.38,,,,,,3.63,-3.54
20260805,688322,奥比中光-W,16.152,26.21,8.8,46.6,1.3,,72.88,,,,,,2.45,5.35
20260805,688131,皓元医药,3.603,3.231,3.4,45.1,0.75,,62.38,-1.392,2.134,1.761,6.499,78.0,19.34,14.91
20260805,688697,纽威数控,10.792,11.397,15.0,71.9,1.08,,66.5,,,,,,4.4,3.55
20260805,688017,绿的谐波,12.149,20.052,2.4,43.2,1.16,,68.0,,,,,,-0.08,6.24
20260805,301013,利和兴,15.696,22.225,4.8,46.8,1.53,,74.75,,,,,,6.5,3.21
20260805,688485,九州一轨,5.882,2.779,7.5,51.0,1.07,,68.12,,,,,,17.92,24.55
20260805,000048,京基智农,12.547,16.897,6.9,51.7,1.01,,70.62,-1.894,-0.415,-4.892,-6.898,83.0,2.92,13.55
20260805,603226,菲林格尔,5.622,10.664,3.6,52.7,0.81,,65.38,,,,,,4.89,7.53
20260805,002138,顺络电子,15.888,14.948,9.1,56.8,1.12,,68.75,,,,,,-0.87,3.05
20260806,603261,立航科技,1.041,22.273,6.2,55.7,1.18,,70.62,,,,,,-3.03,13.69
20260806,300497,富祥股份,14.78,11.963,5.9,56.1,0.79,,64.25,,,,,,2.42,0.22
20260806,002747,埃斯顿,13.203,24.544,1.5,42.2,0.99,,60.5,,,,,,3.2,-0.94
20260806,002167,东方锆业,14.805,19.888,3.8,50.2,1.01,,71.0,,,,,,4.53,0.0
20260806,605020,永和股份,12.056,13.423,5.1,55.3,0.78,,62.38,,,,,,-0.43,-0.49
20260806,002768,国恩股份,13.556,31.095,12.9,60.1,1.06,,69.0,,,,,,1.83,3.79
20260806,605198,安德利,15.227,21.302,14.6,65.2,1.01,,74.0,,,,,,7.94,6.83
20260806,003013,地铁设计,5.208,13.625,11.8,65.1,0.97,,66.5,-0.06,-2.042,-4.988,-6.75,50.0,-2.94,-1.22
20260806,301218,华是科技,20.641,24.496,10.6,63.9,1.25,,76.25,,,,,,5.45,7.5
20260806,601233,桐昆股份,4.148,5.896,8.4,69.0,0.92,,69.5,,,,,,1.92,-3.28
20260806,002774,快意电梯,14.723,19.748,4.2,55.0,0.97,,61.75,1.688,-0.85,-3.903,-4.284,27.0,0.31,-1.12
20260806,300214,日科化学,-2.853,1.205,7.9,62.5,1.12,,77.0,0.667,-1.548,-4.361,-2.907,36.0,4.16,-2.32
20260806,603110,东方材料,13.972,14.181,14.6,68.9,0.85,,61.5,,,,,,5.0,4.6
20260806,603995,甬金股份,11.144,13.519,10.9,64.8,1.08,,71.5,-0.242,-2.742,-5.635,-8.708,57.0,5.87,7.88
20260806,001229,魅视科技,14.351,27.024,5.1,56.7,1.02,,71.0,,,,,,4.38,7.16
20260806,000703,恒逸石化,6.173,7.165,12.8,68.5,0.94,,66.5,,,,,,1.74,-2.15
20260806,002415,海康威视,-1.318,5.138,5.0,71.6,1.12,,79.25,,,,,,-2.39,-4.29
20260806,002832,比音勒芬,0.274,-0.736,9.9,73.5,1.21,,79.25,,,,,,3.55,3.12
20260806,603012,创力集团,8.75,10.406,5.8,58.3,1.01,,72.88,1.688,-0.85,-3.903,-4.284,27.0,3.23,5.43
20260806,688057,金达莱,20.247,23.616,13.3,66.4,0.9,,59.62,,,,,,-0.16,-3.14
20260806,603466,风语筑,12.648,22.845,5.1,47.7,1.13,,77.25,,,,,,-0.7,20.14
20260806,002458,益生股份,3.207,6.375,3.6,57.5,0.64,,66.75,,,,,,17.15,11.58
20260806,000518,四环生物,7.317,14.783,6.5,52.6,0.7,,62.0,,,,,,6.57,4.29
20260806,603317,天味食品,-3.646,-4.93,1.3,61.6,1.01,,69.0,,,,,,1.68,3.01
20260806,600919,江苏银行,0.513,-0.592,2.3,62.6,1.05,,77.75,,,,,,0.26,-0.26
20260806,601168,西部矿业,5.947,8.404,11.5,72.5,0.97,,66.5,,,,,,-2.29,-9.54
20260806,003004,声迅股份,10.232,22.43,2.2,52.5,0.77,,59.0,,,,,,4.77,10.86
20260806,002979,雷赛智能,7.227,15.801,3.3,56.7,0.97,,65.38,,,,,,-0.08,0.76
20260806,300561,汇金科技,11.012,9.577,5.1,55.7,0.87,,69.75,2.089,-1.951,-7.167,-7.44,24.0,-5.11,-9.46
20260806,002938,鹏鼎控股,15.993,23.406,2.7,50.0,0.8,,65.75,3.977,-2.711,3.54,5.061,8.0,1.81,0.81
20260806,688710,益诺思,12.657,10.0,2.3,65.2,0.58,,56.75,-1.392,2.134,1.761,6.499,78.0,21.57,23.32
20260806,600971,恒源煤电,3.25,4.557,6.7,67.2,0.94,,69.5,,,,,,2.8,1.1
20260806,601339,百隆东方,-0.488,0.0,2.7,55.7,0.88,,65.75,,,,,,-3.56,-3.68
20260806,301365,矩阵股份,13.257,20.331,7.3,57.7,1.15,,75.0,-0.06,-2.042,-4.988,-6.75,50.0,0.88,-0.31
20260806,300878,维康药业,15.358,30.275,11.9,59.9,1.03,,72.0,,,,,,-0.98,5.83
20260806,002142,宁波银行,-1.703,-3.526,0.2,50.8,1.0,,60.0,,,,,,1.52,1.99
20260806,601000,唐山港,-4.242,-3.462,3.0,64.8,1.23,,81.5,,,,,,-1.91,-4.03
20260806,000608,阳光股份,6.557,26.773,12.6,57.4,1.05,,74.5,-0.389,-2.609,-6.888,-8.8,61.0,7.41,6.85
20260806,002841,视源股份,9.523,18.414,5.8,57.0,0.71,,53.75,,,,,,0.26,0.95
20260806,603127,昭衍新药,12.692,15.506,0.5,47.1,0.74,,57.25,-1.392,2.134,1.761,6.499,78.0,10.82,12.34
20260806,600985,淮北矿业,12.782,7.143,10.4,65.0,1.05,,74.0,,,,,,2.68,-0.79
20260806,000739,普洛药业,5.818,6.294,5.4,59.2,0.94,,72.25,,,,,,5.86,7.8
20260806,688758,赛分科技,14.298,14.348,8.8,59.2,0.88,,70.0,,,,,,7.12,14.88
20260806,001872,招商港口,-0.226,-0.676,2.2,50.4,0.58,,65.25,,,,,,-1.36,-2.62
20260806,002563,森马服饰,-3.633,-4.088,4.9,68.2,1.15,,76.75,,,,,,0.5,-3.47
20260806,603373,安邦护卫,13.942,18.213,11.2,66.6,1.03,,74.0,,,,,,7.66,8.79
20260806,300001,特锐德,-1.458,4.242,3.3,62.3,0.86,,69.25,,,,,,1.28,2.76
20260806,000582,北部湾港,-2.034,0.08,5.8,70.9,1.25,,79.0,,,,,,5.37,0.96
20260806,600236,桂冠电力,-0.724,2.523,2.7,52.7,0.85,,65.75,-0.132,-1.822,-6.224,-11.701,53.0,-2.56,-4.75
20260806,600885,宏发股份,-0.559,3.073,3.9,68.2,1.06,,74.25,,,,,,-0.17,2.77
20260806,300759,康龙化成,9.787,9.969,4.9,64.4,0.7,,58.25,-1.392,2.134,1.761,6.499,78.0,18.32,23.82
20260806,002955,鸿合科技,10.629,11.525,11.8,74.2,0.67,,61.0,,,,,,1.94,1.13
