code,date,entry_delta,entry_quality,crowding,crowding_mean,t3,t5,ret_5d_pct,sector_5d_return
571,20260812,1.0,62.5,10.0,,-2.71,,-3.463,
688630,20260812,-4.0,50.0,10.0,,4.37,,17.867,
688141,20260812,1.0,62.5,10.0,,-0.14,,6.945,
605376,20260812,1.0,62.5,10.0,,1.95,,7.073,
600352,20260812,1.0,62.5,10.0,,-3.96,,3.318,
688082,20260812,-2.0,55.0,55.0,10.617,-0.47,,12.015,11.268
688293,20260812,-2.0,55.0,10.0,,8.24,,13.26,
600378,20260812,-2.0,55.0,10.0,,2.74,,8.691,
300311,20260812,1.0,62.5,10.0,,-3.94,,7.203,
688012,20260812,1.0,62.5,55.0,10.617,-0.05,,6.411,11.268
2409,20260812,-2.0,55.0,55.0,10.617,0.58,,10.361,11.268
301072,20260812,1.0,62.5,10.0,,10.12,,4.832,
301,20260812,1.0,62.5,10.0,,-2.62,,2.621,
300866,20260812,1.0,62.5,10.0,,-5.44,,5.689,
603379,20260812,1.0,62.5,10.0,,-0.3,,2.158,
601958,20260813,1.0,62.5,10.0,-4.964,,,-2.055,-1.048
688432,20260813,1.0,62.5,30.0,6.971,,,4.016,6.236
301536,20260813,1.0,62.5,10.0,,,,2.773,
831,20260813,1.0,62.5,10.0,,,,6.578,
960,20260813,1.0,62.5,10.0,,,,-4.025,
300497,20260813,1.0,62.5,10.0,,,,0.0,
2167,20260813,1.0,62.5,10.0,,,,-0.352,
657,20260813,1.0,62.5,10.0,-4.964,,,6.72,-1.048
688120,20260813,1.0,62.5,30.0,6.971,,,7.518,6.236
3013,20260813,1.0,62.5,10.0,-0.862,,,-2.2,1.307
601233,20260813,1.0,62.5,10.0,,,,-2.912,
600961,20260813,1.0,62.5,10.0,,,,4.709,
600497,20260813,1.0,62.5,10.0,,,,-3.198,
2774,20260813,1.0,62.5,10.0,-0.204,,,-1.116,2.512
2925,20260813,1.0,62.5,10.0,0.843,,,-0.173,4.834
300558,20260813,-2.0,55.0,10.0,,,,11.533,
688646,20260813,1.0,62.5,10.0,,,,-0.462,
600962,20260813,1.0,62.5,10.0,,,,-15.569,
703,20260813,1.0,62.5,10.0,,,,-2.151,
2141,20260813,-4.0,50.0,10.0,0.874,,,16.056,3.467
601101,20260813,1.0,62.5,10.0,,,,-1.179,
603893,20260813,1.0,62.5,10.0,,,,2.646,
2458,20260813,-2.0,55.0,10.0,,,,11.21,
518,20260813,1.0,62.5,10.0,,,,4.293,
688428,20260813,-4.0,50.0,10.0,,,,16.271,
688253,20260813,1.0,62.5,10.0,,,,1.427,
2938,20260813,1.0,62.5,10.0,0.874,,,1.993,3.467
603519,20260813,1.0,62.5,10.0,,,,3.09,
2821,20260813,-2.0,55.0,55.0,9.804,,,10.99,8.852
600936,20260813,1.0,62.5,10.0,,,,1.361,
301365,20260813,1.0,62.5,10.0,-0.862,,,-0.285,1.307
2653,20260813,1.0,62.5,10.0,,,,2.699,
2841,20260813,1.0,62.5,10.0,,,,-0.06,
603127,20260813,-2.0,55.0,55.0,9.804,,,12.192,8.852
600985,20260813,1.0,62.5,10.0,,,,-1.455,
600267,20260813,-4.0,50.0,10.0,,,,17.114,
601699,20260813,1.0,62.5,10.0,,,,-1.663,
739,20260813,1.0,62.5,10.0,,,,7.19,
603137,20260813,-4.0,50.0,10.0,-0.862,,,15.92,1.307
300105,20260813,-2.0,55.0,10.0,,,,11.404,
300604,20260813,1.0,62.5,30.0,6.971,,,1.135,6.236
600188,20260813,1.0,62.5,10.0,,,,1.081,
300001,20260813,1.0,62.5,10.0,,,,2.931,
100,20260813,1.0,62.5,10.0,,,,7.261,
300765,20260813,1.0,62.5,10.0,,,,3.2,
582,20260813,1.0,62.5,10.0,,,,0.639,
603823,20260813,-2.0,55.0,10.0,,,,13.772,
600885,20260813,1.0,62.5,10.0,,,,1.322,
2199,20260813,1.0,62.5,10.0,,,,-7.963,
603990,20260813,1.0,62.5,10.0,-2.594,,,7.536,1.694
688071,20260813,1.0,62.5,10.0,,,,-1.688,
688777,20260813,1.0,62.5,10.0,,,,-7.799,
600160,20260813,1.0,62.5,10.0,,,,-5.748,
301013,20260813,1.0,62.5,10.0,,,,-3.733,
688485,20260813,-2.0,55.0,10.0,,,,9.296,
300285,20260813,1.0,62.5,10.0,,,,1.625,
301526,20260813,1.0,62.5,10.0,,,,3.523,
2371,20260813,1.0,62.5,30.0,6.971,,,-0.525,6.236
603065,20260813,1.0,62.5,10.0,-1.137,,,1.522,1.22
725,20260813,1.0,62.5,10.0,,,,-1.678,
688669,20260813,-2.0,55.0,10.0,,,,10.653,
600183,20260813,-2.0,55.0,10.0,0.874,,,11.387,3.467
600351,20260813,1.0,62.5,10.0,,,,5.706,
301228,20260813,1.0,62.5,10.0,,,,-2.846,
300566,20260813,1.0,62.5,10.0,,,,6.831,
688082,20260813,0.0,60.0,30.0,6.971,,,9.495,6.236
600378,20260813,1.0,62.5,10.0,,,,1.202,
300311,20260813,1.0,62.5,10.0,,,,-15.084,
688012,20260813,1.0,62.5,30.0,6.971,,,2.442,6.236
2409,20260813,1.0,62.5,30.0,6.971,,,3.096,6.236
301072,20260813,1.0,62.5,10.0,,,,5.851,
301,20260813,1.0,62.5,10.0,,,,-2.868,
600322,20260813,1.0,62.5,10.0,,,,0.37,
688519,20260813,-2.0,55.0,10.0,0.874,,,9.224,3.467
301319,20260813,1.0,62.5,10.0,,,,1.385,
603773,20260813,-2.0,55.0,10.0,,,,8.527,
688549,20260813,1.0,62.5,10.0,,,,-1.616,
1256,20260813,1.0,62.5,10.0,,,,0.147,
300996,20260813,1.0,62.5,10.0,-2.594,,,-12.851,1.694
605296,20260813,1.0,62.5,10.0,0.233,,,4.496,1.465
